variety,pricing,location,sales
vanilla,1.5346980026522195,beach,1
chocolate,2.1264452560649874,beach,1
chocolate,2.5874330594862887,mall,0
strawberry,2.542601837797313,mall,0
strawberry,3.0057034504623683,mall,0
strawberry,2.797205619890652,mall,0
chocolate,4.16794156968046,park,0
vanilla,3.9704432249496593,park,1
strawberry,1.2994067621047416,beach,0
chocolate,5.091341885243036,beach,0
vanilla,4.605255045069276,beach,1
strawberry,3.1106621278790434,beach,1
chocolate,3.560140099363254,mall,0
chocolate,4.455996175365701,beach,0
chocolate,1.975626708109424,mall,0
chocolate,2.7284177816552657,park,0
chocolate,4.388131565460422,park,0
vanilla,5.159859427218997,beach,0
vanilla,1.9418166494132594,mall,0
vanilla,2.218070348580029,mall,0
strawberry,3.8371376112108733,beach,0
vanilla,3.4899987426260752,beach,1
chocolate,1.265585096498497,park,0
chocolate,2.6333374581560616,mall,0
chocolate,2.9597187965158827,park,0
chocolate,3.3234061151770415,beach,0
strawberry,1.1577954303532496,park,1
vanilla,3.272717601529156,park,0
vanilla,2.2834317637597676,beach,1
vanilla,3.3254355774013864,beach,1
strawberry,1.4293581557945374,beach,0
strawberry,1.3686410644798768,mall,1
strawberry,3.772670269479947,park,0
strawberry,1.8658491026877737,mall,0
vanilla,2.7498041208444906,mall,0
chocolate,3.8709171165732466,mall,0
strawberry,3.136867693860637,mall,0
strawberry,3.572496208574764,park,0
chocolate,1.75029991250324,beach,0
strawberry,2.027531030036951,beach,1
chocolate,3.489305649156675,beach,0
vanilla,3.2136345206063965,park,0
vanilla,3.102478849419921,park,0
vanilla,4.603746548051641,mall,0
strawberry,0.813449987440436,park,0
vanilla,3.2754161099639667,beach,1
vanilla,2.773898460677328,beach,1
chocolate,3.144277145410254,park,0
strawberry,2.9581840937553556,park,0
strawberry,4.593463082478099,mall,0
vanilla,4.879528506598789,park,1
strawberry,3.180742670692199,mall,1
vanilla,3.693051852137316,park,1
chocolate,2.769021122368228,mall,0
chocolate,4.028756462225685,park,0
vanilla,4.066632103553932,mall,0
strawberry,2.871678359916963,park,0
strawberry,1.776476994862923,mall,0
chocolate,2.617303086114625,park,0
chocolate,4.111231603142445,park,0
chocolate,2.9164559769575304,park,1
vanilla,3.421131210175753,beach,1
chocolate,2.935078858909132,beach,1
strawberry,1.6917293640270414,mall,0
strawberry,3.3652169941058805,mall,0
strawberry,2.3126827375328487,beach,0
strawberry,1.5550953538621524,park,0
strawberry,0.5207311722196084,park,0
vanilla,3.3999557671034433,park,0
strawberry,1.089623313144436,mall,0
chocolate,2.490302143663129,park,0
chocolate,3.369173622103325,mall,0
vanilla,2.273798648294715,beach,1
chocolate,4.390991556975146,park,0
strawberry,4.577864121562578,mall,0
vanilla,2.771220298120339,beach,1
chocolate,2.9249398688728467,mall,0
vanilla,2.988704019818335,park,0
vanilla,4.236562184051765,park,0
vanilla,3.723195251412414,mall,0
vanilla,1.7936764282383078,mall,0
strawberry,3.216886881215025,mall,0
vanilla,3.320471068355942,mall,1
chocolate,1.7431875830815995,park,0
vanilla,3.810806109276767,mall,0
chocolate,1.8584297039635596,beach,1
strawberry,3.896685862771501,mall,0
vanilla,2.725509505646381,mall,0
vanilla,2.5827003684705963,park,1
strawberry,3.9595231602615932,park,0
strawberry,0.908779694368179,park,0
chocolate,3.228182878634256,mall,0
chocolate,1.7084535966200167,mall,0
vanilla,1.401763335479099,beach,1
chocolate,1.6512897725255806,beach,1
strawberry,3.6442479758196105,mall,0
chocolate,3.4230897598654306,beach,0
vanilla,1.5217799463409203,mall,0
vanilla,1.1346571309505462,beach,1
chocolate,3.1979295113995794,park,0
strawberry,2.8666305145860322,mall,0
vanilla,2.7112524218699714,mall,0
chocolate,3.3174689411781575,mall,1
strawberry,3.307688857810721,park,0
vanilla,4.115893595893397,mall,0
strawberry,1.7627913185360815,beach,0
strawberry,2.2604212508805577,park,1
strawberry,3.0083398039846108,mall,0
chocolate,2.0931703394530947,beach,0
chocolate,3.1326322184107664,mall,0
strawberry,6.12570836136908,beach,0
strawberry,3.614598385924414,beach,1
chocolate,4.302076292992191,mall,0
chocolate,2.361878100582352,mall,1
vanilla,2.348111718360328,park,0
strawberry,2.9193553733513533,mall,0
strawberry,3.184972185657639,beach,0
chocolate,3.175894373912841,beach,0
strawberry,2.353197842587779,beach,0
chocolate,2.6308183834841232,mall,0
vanilla,2.016528769278863,beach,1
vanilla,3.043840516074241,mall,1
vanilla,1.9422690180145648,mall,0
chocolate,3.3496392147918588,mall,1
chocolate,3.2677632706190725,park,0
vanilla,3.443378652597965,beach,1
strawberry,1.9213678287312939,park,0
chocolate,2.317207346769448,mall,1
vanilla,3.022601343627468,beach,1
strawberry,6.772232626624433,mall,0
vanilla,3.2264293569877687,park,0
vanilla,2.254991317055823,mall,1
vanilla,5.360120410332518,mall,0
vanilla,3.208249718224819,park,0
vanilla,3.284487352525554,mall,0
vanilla,1.2392893445754123,beach,1
chocolate,3.117561569150833,mall,0
chocolate,4.389972799443967,mall,1
vanilla,3.9994222902377103,park,1
vanilla,1.889627126542042,park,0
vanilla,3.9401461713344323,beach,1
chocolate,3.201493044603935,mall,0
strawberry,3.787104342614773,park,1
chocolate,2.9598531646688393,beach,0
vanilla,2.8697751317411737,park,0
chocolate,4.519717502452911,park,1
vanilla,1.3968903448607384,mall,0
chocolate,1.63043341869219,mall,0
vanilla,2.521334910388882,park,1
vanilla,4.135572836889502,mall,0
strawberry,3.4303739628660948,park,0
chocolate,5.363491195653059,park,0
vanilla,2.3676035851483377,mall,0
vanilla,3.8121314736005147,mall,0
chocolate,3.6356352003707326,beach,0
strawberry,5.216734502167269,beach,0
strawberry,4.15800650590253,park,0
chocolate,3.3068926662649307,beach,0
strawberry,3.7258880688821607,beach,0
strawberry,1.9127650419029898,beach,0
vanilla,3.4431586269557295,mall,0
strawberry,4.782681943055717,park,0
vanilla,1.0478332763723874,mall,0
vanilla,1.8145103881007432,park,0
chocolate,3.033616741497688,park,0
vanilla,2.712325735029414,park,0
strawberry,3.0654993652366023,beach,0
vanilla,1.98807792557952,park,0
strawberry,2.9163260694721043,mall,0
chocolate,5.584463474772371,mall,0
chocolate,1.6518983231036886,mall,0
chocolate,2.1755478846015777,park,0
vanilla,3.0842054304276814,beach,1
vanilla,4.659216014927322,beach,1
strawberry,2.240916535334956,mall,0
vanilla,2.968599553988117,park,1
vanilla,4.4761787444272905,park,0
chocolate,2.8347466557941123,park,0
vanilla,1.491278283410987,beach,1
vanilla,3.7113551765036514,beach,0
strawberry,1.64119735551074,park,0
strawberry,5.26776881866078,beach,0
chocolate,3.6248358883801486,park,1
chocolate,2.291533236328113,park,0
chocolate,3.938601957012819,beach,0
vanilla,3.676259600360922,beach,0
chocolate,2.655476778352452,mall,0
strawberry,3.0615512268561744,mall,0
chocolate,2.0490072043814447,beach,0
chocolate,2.652992501802343,mall,0
vanilla,2.9269889100112896,park,1
vanilla,1.2861101568256204,mall,0
vanilla,1.8310134496605541,beach,1
strawberry,4.134448450391429,park,1
vanilla,4.282910061934518,mall,0
vanilla,2.737598695183097,park,1
chocolate,2.8473887430762432,mall,1
strawberry,2.621804318737249,park,1
strawberry,2.732127108113471,mall,0
chocolate,3.1424882893370265,mall,1
vanilla,4.207975049070878,beach,0
strawberry,3.0001117984167722,park,0
chocolate,3.7600245159893704,beach,0
strawberry,3.130377140112684,mall,1
chocolate,4.27830089376944,beach,1
strawberry,2.5420895959601504,mall,0
chocolate,3.608622784617534,park,0
strawberry,1.6666009368961283,mall,0
vanilla,3.632409110696318,mall,0
strawberry,2.8600913624931223,park,1
vanilla,1.84023009870938,mall,0
strawberry,2.749032992728075,beach,0
chocolate,4.348351730536084,mall,0
vanilla,2.5458391838556014,park,0
strawberry,3.7937011143896537,beach,0
vanilla,2.570078023729734,beach,1
vanilla,4.98944233425645,park,0
vanilla,2.722415638798029,park,0
chocolate,2.807350807307772,park,0
vanilla,3.208311064360055,mall,0
strawberry,2.2860181891238933,beach,0
vanilla,3.326850664077067,mall,0
vanilla,3.9788838420562915,beach,0
vanilla,4.491766632567009,mall,0
vanilla,2.412023400007427,mall,0
strawberry,2.790619980697546,park,0
vanilla,3.3168342483371513,beach,1
vanilla,3.3842253090340773,park,0
strawberry,3.5994350234424606,beach,1
vanilla,2.468556075145772,park,1
strawberry,3.5378514541639117,mall,0
vanilla,5.704802839194529,mall,1
chocolate,4.711411098678507,park,0
strawberry,2.507580030991275,mall,0
strawberry,2.632688187399518,beach,0
vanilla,4.329069248525718,park,0
chocolate,4.3110646538355955,park,0
vanilla,3.6297386895677564,park,0
strawberry,4.753757191187347,mall,1
chocolate,2.1354500600394113,beach,1
chocolate,1.5403246070751315,mall,0
vanilla,3.0346715735782865,park,0
vanilla,4.9676439193120405,park,0
vanilla,2.4641540946135474,beach,1
chocolate,3.4340529650820084,mall,0
chocolate,3.547822829483791,park,0
chocolate,1.554015078650927,beach,0
vanilla,2.0497947376810655,mall,1
vanilla,3.239644260047858,park,0
strawberry,1.5959103258779836,park,0
vanilla,3.6182717909134006,park,0
chocolate,0.9553110063331873,beach,0
vanilla,3.09735302927142,beach,1
vanilla,3.342030723871426,beach,1
vanilla,4.416593575567161,park,0
strawberry,3.632104756676201,mall,0
chocolate,0.8164992274593521,beach,0
strawberry,3.8068204675921886,park,0
strawberry,1.443839022369476,mall,1
vanilla,1.148314349241802,park,0
vanilla,3.6451962754873204,mall,0
vanilla,3.5359059286855286,mall,0
strawberry,1.7765550345900254,mall,0
vanilla,3.730530621886381,park,0
chocolate,3.234042571491952,mall,0
strawberry,1.3777951436208036,beach,0
vanilla,3.8569513307617966,park,0
strawberry,2.170190461297946,mall,1
strawberry,3.2519153219691135,beach,0
vanilla,2.207661762197389,mall,0
chocolate,1.6637496207374447,beach,0
strawberry,4.2508751843027355,beach,0
strawberry,3.4677945707448488,beach,1
strawberry,1.9146442513611537,mall,0
vanilla,2.65771190165548,park,0
strawberry,2.7765336878072198,beach,0
chocolate,3.7847947785273632,mall,1
chocolate,4.032794493851952,beach,0
vanilla,3.86434025748885,mall,0
strawberry,2.869711440101893,beach,1
vanilla,3.614572346493972,beach,0
chocolate,2.1623020702622817,mall,0
strawberry,2.6039399226738134,beach,0
chocolate,2.5349740469177253,mall,0
chocolate,3.1389207510223267,mall,0
strawberry,4.323822290918514,beach,0
vanilla,3.6412816699616646,beach,0
chocolate,3.9605694217964045,beach,1
chocolate,4.252705438663308,park,0
strawberry,3.158412564105328,beach,0
vanilla,3.7857289772141667,park,0
strawberry,2.2010327351916805,park,0
chocolate,4.371119781396873,mall,0
strawberry,2.7494627386752524,park,0
strawberry,3.1843565184730247,park,1
strawberry,2.4689875297903896,mall,0
chocolate,3.678155982584831,park,0
chocolate,2.187509594463113,park,0
strawberry,3.10053560448257,beach,0
vanilla,2.9556999132461512,park,1
vanilla,2.1781691377743133,mall,0
vanilla,2.757544370484696,beach,1
vanilla,1.7159355740503233,park,0
strawberry,4.991359690344625,park,0
vanilla,2.584782804114274,beach,1
vanilla,2.94580385570149,beach,1
strawberry,2.1095626409257893,beach,0
chocolate,3.9032269504766357,mall,0
strawberry,3.4798647789634303,park,0
vanilla,2.3073864572685134,park,1
strawberry,2.563174342261437,beach,0
vanilla,4.508501290281102,park,1
strawberry,3.6515651637365343,beach,0
chocolate,4.261531340284234,mall,0
strawberry,1.796814859068846,mall,0
chocolate,2.8512679395339466,beach,0
strawberry,1.952737368340568,beach,0
strawberry,4.713171107940991,park,0
chocolate,4.404469383305752,mall,0
vanilla,3.85721779705413,park,0
vanilla,3.0342337072394496,mall,0
vanilla,2.4693562904838675,park,0
vanilla,4.570815078216082,beach,0
chocolate,2.6624708976341602,mall,1
strawberry,2.4159383715884872,mall,0
chocolate,3.5860189053655858,park,0
strawberry,3.1365175189899284,park,0
strawberry,3.439565911457061,mall,1
vanilla,0.8279692606191098,mall,1
chocolate,3.5666778483075685,park,1
strawberry,3.4517475198833987,mall,0
strawberry,1.5832376260246346,park,1
strawberry,3.1393119759602244,mall,0
strawberry,2.606432725864371,mall,0
chocolate,1.8629204651067455,park,0
chocolate,3.0666745999349247,beach,1
vanilla,2.447963988117004,mall,0
chocolate,2.6502808240777798,park,0
chocolate,4.174161040133646,park,0
chocolate,4.59576488747915,park,0
chocolate,3.5723657356151755,park,0
chocolate,3.7113592931859736,beach,0
vanilla,1.9034355040779836,mall,0
strawberry,5.022699622551088,beach,0
vanilla,1.725975966667251,beach,1
chocolate,4.402520035719414,beach,0
vanilla,2.5355809084605796,beach,1
vanilla,3.8474695797264538,park,0
chocolate,2.1516806395342174,mall,0
strawberry,4.41080855414253,park,0
strawberry,4.007933254770592,mall,0
vanilla,3.224365139720269,park,0
chocolate,1.7974443721228013,mall,1
vanilla,1.9483922954635395,park,0
strawberry,4.237570125330529,mall,0
vanilla,3.736672485946943,mall,0
chocolate,3.392648361192863,mall,0
chocolate,3.324325082840092,park,0
vanilla,2.211899018239,mall,0
vanilla,2.482229125120698,park,0
strawberry,3.268199336574272,beach,1
chocolate,3.3998221013856877,mall,0
chocolate,2.8071045837360944,beach,0
chocolate,3.2868924838518847,mall,0
strawberry,4.095545569550141,park,0
strawberry,2.3330636720292066,mall,0
chocolate,2.3998142672253446,park,0
strawberry,4.074006610586325,mall,0
vanilla,3.488949691707857,beach,1
chocolate,2.5411200129623164,park,0
strawberry,3.472999690455694,mall,1
strawberry,3.091331362798793,mall,0
strawberry,4.5138393681843665,mall,0
strawberry,2.8710567989762756,beach,0
vanilla,1.6610808175455853,park,1
strawberry,3.403043148300687,beach,0
strawberry,3.5915255954531995,park,1
chocolate,2.589045372451948,mall,0
vanilla,1.2164696736357519,beach,1
vanilla,4.113840145127526,park,0
vanilla,2.5430017349724197,beach,1
strawberry,2.915290013122934,mall,0
strawberry,3.2336936012818724,park,0
vanilla,1.1305573320983422,beach,1
strawberry,2.0520860049551684,mall,0
vanilla,3.8536337350522505,park,0
strawberry,2.301138094103565,mall,0
strawberry,3.377601473531248,park,0
strawberry,3.459183480419596,mall,1
chocolate,2.706172488084656,mall,0
strawberry,4.0494275661189105,beach,0
strawberry,1.5787430459806684,beach,0
chocolate,4.576672408765424,park,0
chocolate,2.2736406588843936,mall,0
strawberry,1.9991955036354871,mall,0
vanilla,3.1712136511450346,mall,1
chocolate,3.6016638083447376,park,0
chocolate,3.493955979529648,park,0
vanilla,3.1695520158214943,beach,1
strawberry,2.09086622212355,park,0
chocolate,3.0006193417669955,beach,0
chocolate,3.040056635485872,park,0
vanilla,2.654494803835568,beach,1
vanilla,2.936683707088066,park,0
chocolate,3.839299673420118,mall,0
strawberry,3.051779096981837,beach,0
strawberry,3.388512247940458,mall,0
strawberry,4.829898545388632,mall,0
chocolate,3.008764806445576,park,1
strawberry,3.4174257176559975,beach,1
vanilla,3.7042384550371095,mall,0
chocolate,0.596579942642069,beach,0
vanilla,1.131578974988715,mall,0
chocolate,4.19880535896505,beach,0
chocolate,4.120208948497856,park,0
chocolate,3.9641838883717098,park,0
vanilla,3.2037039752853267,beach,1
chocolate,4.246940159070475,beach,0
strawberry,3.09467056027306,park,0
vanilla,2.3551136416094813,park,0
chocolate,1.6908887560065713,beach,0
vanilla,2.94330832985186,beach,1
strawberry,3.2422096229783457,beach,0
chocolate,2.4018252119545327,mall,0
chocolate,3.64243324972188,park,0
vanilla,4.7888589216275745,mall,0
vanilla,4.1548986455645,beach,0
vanilla,3.167008105486988,beach,1
chocolate,3.1590873456849193,mall,0
vanilla,4.3971215755563335,mall,0
strawberry,1.7090033031603813,beach,0
strawberry,3.373932327570134,mall,0
strawberry,2.45270079162357,mall,0
chocolate,3.9464834998150247,beach,0
vanilla,1.5704383343267174,beach,1
strawberry,2.2025479514927135,beach,0
strawberry,4.365699351174808,beach,0
vanilla,3.1436753362382275,beach,1
strawberry,3.304497430283401,beach,0
vanilla,2.1889935059268346,mall,0
strawberry,4.4649210408108555,beach,0
vanilla,3.0325140835857183,park,1
strawberry,1.5394457387843279,mall,0
strawberry,2.748483135101136,mall,0
strawberry,2.835203222465224,beach,1
strawberry,3.6303170668434084,mall,0
vanilla,2.5386769002062204,beach,1
strawberry,2.1938988470470395,mall,0
vanilla,1.490130221482283,park,0
chocolate,2.352674949128818,beach,0
strawberry,2.212804520995117,park,0
vanilla,3.4983470617647843,park,1
strawberry,2.2859934810921585,park,0
vanilla,1.6957859638028034,beach,1
strawberry,2.76533659661346,park,0
vanilla,2.147907675958256,park,0
strawberry,3.1385939307568953,mall,0
chocolate,3.1502417522048165,beach,0
chocolate,2.7854975131001694,park,0
chocolate,1.4449727829589707,beach,0
vanilla,3.6125502851051756,mall,0
strawberry,2.53778085793329,mall,1
strawberry,3.3616057450362913,park,0
chocolate,4.301720257666675,park,0
strawberry,5.154069770038714,mall,0
vanilla,2.773430425339446,mall,0
strawberry,0.5601523272350843,park,0
strawberry,4.874727291216771,park,1
vanilla,4.066115923506668,mall,0
strawberry,2.494745474434657,mall,0
vanilla,2.8693329639150207,mall,0
chocolate,1.4467180541145341,beach,0
vanilla,4.699667416534998,park,0
vanilla,3.2600110323555778,park,0
chocolate,3.604917470385467,mall,0
chocolate,2.0911225394967135,park,0
strawberry,2.490935003985005,beach,0
vanilla,4.297458902599487,mall,1
vanilla,2.8491990495722934,park,0
strawberry,3.8670308151003026,mall,0
strawberry,1.4608359113572713,park,0
chocolate,4.081046953725653,park,0
vanilla,4.776054407766512,park,0
chocolate,2.1027950502468826,mall,0
strawberry,3.3852171984588413,beach,0
vanilla,3.8815227655423774,mall,0
chocolate,3.640794506941102,park,0
chocolate,4.449495259842319,mall,0
vanilla,3.861144881652022,park,0
vanilla,2.6819367917455774,park,0
strawberry,2.4710598909087165,park,0
vanilla,2.1551728700526844,park,0
chocolate,2.695242255255014,beach,0
chocolate,2.1956717571479847,park,0
vanilla,4.046604745386466,beach,1
vanilla,3.5042614757864317,mall,0
chocolate,1.8469377432542242,park,0
vanilla,1.723085283089182,beach,1
vanilla,1.8657100314300208,beach,1
chocolate,2.863127205729521,park,0
vanilla,2.8356127972332636,park,0
